KEGG	OTHERID	OTHERTYPE
C01170	16287	CHEBI
C01170	CC(=O)N[C@@H]1[C@@H]([C@H]([C@@H](OC1OP(=O)(O)OP(=O)(O)OC[C@H]2[C@@H]([C@@H]([C@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	SMILES
C04230	HMDB0013122	HMDB
C04230	LysoPC(P-18:0)	NAME
C04230	24779527	PUBCHEM_CID
C04230	CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	SMILES
C14519	HMDB0013139	HMDB
C14519	1-Hydroxypyrene	NAME
C14519	53481631	PUBCHEM_CID
C14519	C1C=C2C=CC(C3=C2C4=C(C=CC=C41)C=C3)O	SMILES
C14460	HMDB0013163	HMDB
C14460	2-Hydroxyfluorene	NAME
C14460	75547	PUBCHEM_CID
C14460	C1C2=CC=CC=C2C3=C1C=C(C=C3)O	SMILES
C18620	HMDB0013188	HMDB
C18620	3-Hydroxypicolinic acid	NAME
C18620	13401	PUBCHEM_CID
C18620	64342	CHEBI
C18620	C1=CC(=C(N=C1)C(=O)O)O	SMILES
C10998	HMDB0013195	HMDB
C10998	4-Aminobiphenyl	NAME
C10998	7102	PUBCHEM_CID
C10998	1784	CHEBI
C10998	C1=CC=C(C=C1)C2=CC=C(C=C2)N	SMILES
C00806	HMDB0013209	HMDB
C00806	Alanyltryptophan	NAME
C00806	53481655	PUBCHEM_CID
C00806	C[C@@H](C(=O)N[C@@H](CC1=CC2=CC=CC=C2N1)C(=O)O)N	SMILES
C05481	HMDB0013221	HMDB
C05481	Beta-Cortolone	NAME
C05481	53481657	PUBCHEM_CID
C05481	C[C@]12CC[C@@H](CC1CCC3C2C(=O)C[C@]4(C3CC[C@]4(C(CO)O)O)C)O	SMILES
C03065	HMDB0013222	HMDB
C03065	Beta-Guanidinopropionic acid	NAME
C03065	67701	PUBCHEM_CID
C03065	15968	CHEBI
C03065	C(CN=C(N)N)C(=O)O	SMILES
C00797	HMDB0013231	HMDB
C00797	Ethylamine	NAME
C00797	6341	PUBCHEM_CID
C00797	15862	CHEBI
C00797	CCN	SMILES
C02800	HMDB0013233	HMDB
C02800	Gamma-delta-Dioxovaleric acid	NAME
C02800	119412	PUBCHEM_CID
C02800	17204	CHEBI
C02800	C(CC(=O)O)C(=O)C=O	SMILES
C11221	HMDB0013243	HMDB
C11221	Leucyl-phenylalanine	NAME
C11221	259325	PUBCHEM_CID
C11221	383437	CHEBI
C11221	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N	SMILES
C13908	HMDB0013244	HMDB
C13908	Lipid A	NAME
C13908	9877306	PUBCHEM_CID
C13908	47040	CHEBI
C13908	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OP(=O)(O)O)CO)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OP(=O)(O)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	SMILES
C03343	HMDB0013248	HMDB
C03343	Monoethylhexyl phthalic acid	NAME
C03343	20393	PUBCHEM_CID
C03343	17243	CHEBI
C03343	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)O	SMILES
C05135	HMDB0013253	HMDB
C05135	N-Acetylhistamine	NAME
C05135	69602	PUBCHEM_CID
C05135	28483	CHEBI
C05135	CC(=O)NCCC1=CN=CN1	SMILES
C05545	HMDB0013287	HMDB
C05545	Ne,Ne dimethyllysine	NAME
C05545	4478779	PUBCHEM_CID
C05545	CN(C)CCCCC(C(=O)O)N	SMILES
C14509	HMDB0013316	HMDB
C14509	Tridecanol	NAME
C14509	8207	PUBCHEM_CID
C14509	CCCCCCCCCCCCCO	SMILES
C00977	HMDB0013318	HMDB
C00977	Tryptophanamide	NAME
C00977	89366	PUBCHEM_CID
C00977	791437	CHEBI
C00977	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N	SMILES
C00550	HMDB0013461	HMDB
C00550	SM(d18:0/26:1(17Z))	NAME
C00550	44260128	PUBCHEM_CID
C00550	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCC/C=C\CCCCCCCC)O	SMILES
C00550	HMDB0013462	HMDB
C00550	SM(d18:0/14:1(9Z)(OH))	NAME
C00550	53481777	PUBCHEM_CID
C00550	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CC(CCCCC/C=C\CCCC)O)O	SMILES
C00550	HMDB0013463	HMDB
C00550	SM(d18:0/16:1(9Z)(OH))	NAME
C00550	53481779	PUBCHEM_CID
C00550	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CC(CCCCC/C=C\CCCCCC)O)O	SMILES
C00550	HMDB0013464	HMDB
C00550	SM(d18:0/16:1(9Z))	NAME
C00550	53481781	PUBCHEM_CID
C00550	CCCCCCCCCCCCCCC[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCC/C=C\CCCCCC)O	SMILES
C00550	HMDB0013465	HMDB
C00550	SM(d18:0/20:2(11Z,14Z))	NAME
C00550	53481783	PUBCHEM_CID
C00550	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)O	SMILES
C00550	HMDB0013466	HMDB
C00550	SM(d18:0/22:1(13Z)(OH))	NAME
C00550	53481785	PUBCHEM_CID
C00550	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CC(CCCCCCCCC/C=C\CCCCCCCC)O)O	SMILES
C00550	HMDB0013467	HMDB
C00550	SM(d18:0/22:2(13Z,16Z)(OH))	NAME
C00550	53481787	PUBCHEM_CID
C00550	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CC(CCCCCCCCC/C=C\C/C=C\CCCCC)O)O	SMILES
C00550	HMDB0013468	HMDB
C00550	SM(d18:0/22:3(10Z,13Z,16Z))	NAME
C00550	53481789	PUBCHEM_CID
C00550	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\CCCCC)O	SMILES
C00550	HMDB0013469	HMDB
C00550	SM(d18:0/24:1(15Z)(OH))	NAME
C00550	53481791	PUBCHEM_CID
C00550	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CC(CCCCCCCCCCC/C=C\CCCCCCCC)O)O	SMILES
C00338	HMDB0013470	HMDB
C00338	LPS with O-antigen	NAME
C00338	53481793	PUBCHEM_CID
C00338	16412	CHEBI
C00338	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OP(=O)(O)O)CO[C@@]2(C[C@H]([C@@H]([C@H](O2)[C@H](CO)O)OC3[C@H]([C@H]([C@@H]([C@H](O3)[C@H](CO)O)OP(=O)(O)OP(=O)(O)OCCN)OC4[C@H]([C@H]([C@@H]([C@H](O4)[C@H](COC5[C@H]([C@H]([C@@H]([C@H](O5)[C@H](CO)O)OP(=O)(O)O)O)O)O)O)OC6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)O)O[C@@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)OC9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O)O)O)NC(=O)C)NC(=O)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)O)O)O)O[C@@]1(C[C@H]([C@@H]([C@H](O1)[C@H](CO)O)O)O[C@@]1(C[C@H]([C@@H]([C@H](O1)[C@H](CO)O)O)OP(=O)(O)OCCN)C(=O)O)C(=O)O)C(=O)O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	SMILES
C06609	HMDB0013592	HMDB
C06609	1,3-Dichloropropene	NAME
C06609	24726	PUBCHEM_CID
C06609	18624	CHEBI
C06609	C(/C=C/Cl)Cl	SMILES
C00265	HMDB0013593	HMDB
C00265	1,4-Dithiothreitol	NAME
C00265	439196	PUBCHEM_CID
C00265	C([C@@H]([C@H](CS)O)O)S	SMILES
C00525	HMDB0013609	HMDB
C00525	D-Tryptophan	NAME
C00525	9060	PUBCHEM_CID
C00525	16296	CHEBI
C00525	C1=CC=C2C(=C1)C(=CN2)C[C@H](C(=O)O)N	SMILES
C00174	HMDB0013622	HMDB
C00174	Nonadeca-10(Z)-enoic acid	NAME
C00174	5312513	PUBCHEM_CID
C00174	37527	CHEBI
C00174	CCCCCCCC/C=C\CCCCCCCCC(=O)O	SMILES
C13828	HMDB0013624	HMDB
C13828	Alpha-Linolenoyl ethanolamide	NAME
C13828	5283449	PUBCHEM_CID
C13828	613508	CHEBI
C13828	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCO	SMILES
C13828	HMDB0013625	HMDB
C13828	Dihomo-gamma-Linolenoyl ethanolamide	NAME
C13828	5282272	PUBCHEM_CID
C13828	34488	CHEBI
C13828	CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)NCCO	SMILES
C13829	HMDB0013626	HMDB
C13829	Adrenoyl ethanolamide	NAME
C13829	5282273	PUBCHEM_CID
C13829	269625	CHEBI
C13829	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)NCCO	SMILES
C13828	HMDB0013627	HMDB
C13828	Cervonoyl ethanolamide	NAME
C13828	53245830	PUBCHEM_CID
C13828	34488	CHEBI
C13828	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCCO	SMILES
C13828	HMDB0013628	HMDB
C13828	PGF2a ethanolamide	NAME
C13828	53481911	PUBCHEM_CID
C13828	53081	CHEBI
C13828	CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C/CCCC(=O)NCCO)O)O)O	SMILES
C13828	HMDB0013629	HMDB
C13828	PGD2 ethanolamide	NAME
C13828	34488	CHEBI
C13828	CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(=O)NCCO)[C@@H](O)CC1=O	SMILES
C14807	HMDB0013633	HMDB
C14807	12-KETE	NAME
C14807	5283162	PUBCHEM_CID
C14807	34151	CHEBI
C14807	CCCCC/C=C\CC(=O)/C=C/C=C\C/C=C\CCCC(=O)O	SMILES
C00113	HMDB0013636	HMDB
C00113	Pyrroloquinoline quinone	NAME
C00113	1024	PUBCHEM_CID
C00113	18315	CHEBI
C00113	C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)O)C(=O)O	SMILES
C13914	HMDB0013645	HMDB
C13914	N,N-Dimethylsphingosine	NAME
C13914	5282309	PUBCHEM_CID
C13914	277963	CHEBI
C13914	CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N(C)C)O	SMILES
C01108	HMDB0013674	HMDB
C01108	1,2,3-Trihydroxybenzene	NAME
C01108	1057	PUBCHEM_CID
C01108	16164	CHEBI
C01108	C1=CC(=C(C(=C1)O)O)O	SMILES
C02183	HMDB0013675	HMDB
C02183	1,3,5-Trihydroxybenzene	NAME
C02183	359	PUBCHEM_CID
C02183	16204	CHEBI
C02183	C1=C(C=C(C=C1O)O)O	SMILES
C00758	HMDB0013679	HMDB
C00758	Bergaptol	NAME
C00758	5280371	PUBCHEM_CID
C00758	17377	CHEBI
C00758	C1=CC(=O)OC2=CC3=C(C=CO3)C(=C21)O	SMILES
C00761	HMDB0013682	HMDB
C00761	Coniferin	NAME
C00761	5280372	PUBCHEM_CID
C00761	16220	CHEBI
C00761	COC1=C(C=CC(=C1)/C=C/CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O	SMILES
C17915	HMDB0013688	HMDB
C17915	Nootkatol	NAME
C17915	182645	PUBCHEM_CID
C17915	C[C@@H]1C[C@@H](C=C2[C@]1(C[C@@H](CC2)C(=C)C)C)O	SMILES
C12141	HMDB0013689	HMDB
C12141	Peonidin-3-glucoside	NAME
C12141	443654	PUBCHEM_CID
C12141	1250938	CHEBI
C12141	COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O	SMILES
C10238	HMDB0013690	HMDB
C10238	Procyanidin	NAME
C10238	147299	PUBCHEM_CID
C10238	562004	CHEBI
C10238	C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@H]3[C@@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	SMILES
C18167	HMDB0013692	HMDB
C18167	Secoisolariciresinol	NAME
C18167	65373	PUBCHEM_CID
C18167	65004	CHEBI
C18167	COC1=C(C=CC(=C1)C[C@@H](CO)[C@@H](CC2=CC(=C(C=C2)O)OC)CO)O	SMILES
C09729	HMDB0013693	HMDB
C09729	Sinensal	NAME
C09729	5281534	PUBCHEM_CID
C09729	10332	CHEBI
C09729	C/C(=C\C/C=C(\C)/C=C)/CC/C=C(\C)/C=O	SMILES
C01799	HMDB0013716	HMDB
C01799	Norvaline	NAME
C01799	439575	PUBCHEM_CID
C01799	28804	CHEBI
C01799	CCC[C@H](C(=O)O)N	SMILES
C15226	HMDB0013724	HMDB
C15226	Thallium	NAME
C15226	24642	PUBCHEM_CID
C15226	37117	CHEBI
C15226	Cl[Tl]	SMILES
C14533	HMDB0013733	HMDB
C14533	1,2,4-Trimethylbenzene	NAME
C14533	7247	PUBCHEM_CID
C14533	34039	CHEBI
C14533	CC1=CC(=C(C=C1)C)C	SMILES
C17883	HMDB0013744	HMDB
C17883	2-Methoxy-4-vinylphenol	NAME
C17883	332	PUBCHEM_CID
C17883	42438	CHEBI
C17883	COC1=C(C=CC(=C1)C=C)O	SMILES
C02502	HMDB0013751	HMDB
C02502	2-Hydroxypyridine	NAME
C02502	8871	PUBCHEM_CID
C02502	16540	CHEBI
C02502	C1=CC(=O)NC=C1	SMILES
C01570	HMDB0013773	HMDB
C01570	D-Leucine	NAME
C01570	117670482	PUBCHEM_CID
C01570	28225	CHEBI
C01570	C1=CC=C(C=C1)NC(=O)CC[C@@H](C(=O)ON)N=NN	SMILES
C08372	HMDB0013780	HMDB
C08372	Dimethyl trisulfide	NAME
C08372	19310	PUBCHEM_CID
C08372	CSSSC	SMILES
C00089	HMDB0013785	HMDB
C00089	Furan	NAME
C00089	5988	PUBCHEM_CID
C00089	17992	CHEBI
C00089	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O	SMILES
C15205	HMDB0013835	HMDB
C15205	Diisobutyl phthalate	NAME
C15205	6782	PUBCHEM_CID
C15205	894546	CHEBI
C15205	CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C	SMILES
C07643	HMDB0013856	HMDB
C07643	4-Hydroxycyclophosphamide	NAME
C07643	1864	CHEBI
C07643	OC1CCOP(=O)(N1)N(CCCl)CCCl	SMILES
C16550	HMDB0013858	HMDB
C16550	3-Dechloroethylifosfamide	NAME
C16550	114861	PUBCHEM_CID
C16550	238115	CHEBI
C16550	C1CNP(=O)(OC1)NCCCl	SMILES
C16555	HMDB0013859	HMDB
C16555	2-Dechloroethylifosfamide	NAME
C16555	80562	CHEBI
C16555	NP1(=O)OCCCN1CCCl	SMILES
C16553	HMDB0013861	HMDB
C16553	4-Hydroxyifosfamide	NAME
C16553	OC1CCOP(=O)(NCCCl)N1CCCl	SMILES
C16546	HMDB0013866	HMDB
C16546	N-Desmethyltamoxifen	NAME
C16546	6378383	PUBCHEM_CID
C16546	CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCNC)/C3=CC=CC=C3	SMILES
C16648	HMDB0013897	HMDB
C16648	4-ene-Valproic acid	NAME
C16648	104896	PUBCHEM_CID
C16648	410867	CHEBI
C16648	CCCC(CC=C)C(=O)O	SMILES
C16650	HMDB0013898	HMDB
C16650	5-Hydroxyvalproic acid	NAME
C16650	135244	PUBCHEM_CID
C16650	CCCC(CCCO)C(=O)O	SMILES
C16651	HMDB0013899	HMDB
C16651	3-Hydroxyvalproic acid	NAME
C16651	134459	PUBCHEM_CID
C16651	CCCC(C(CC)O)C(=O)O	SMILES
C16649	HMDB0013900	HMDB
C16649	4-Hydroxyvalproic acid	NAME
C16649	134467	PUBCHEM_CID
C16649	CCCC(CC(C)O)C(=O)O	SMILES
C16653	HMDB0013902	HMDB
C16653	2-ene-Valproic acid	NAME
C16653	6437068	PUBCHEM_CID
C16653	288752	CHEBI
C16653	CCC/C(=C\CC)/C(=O)O	SMILES
C16654	HMDB0013903	HMDB
C16654	(3Z)-2-Propylpent-3-enoic acid	NAME
C16654	24892812	PUBCHEM_CID
C16654	CCCC(/C=C\C)C(=O)O	SMILES
C16608	HMDB0014021	HMDB
C16608	N-Desmethylcitalopram	NAME
C16608	162180	PUBCHEM_CID
C16608	586865	CHEBI
C16608	CNCCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	SMILES
C06944	HMDB0014260	HMDB
C06944	Desmopressin	NAME
C06944	16051933	PUBCHEM_CID
C06944	466861	CHEBI
C06944	C1C[C@H](N(C1)C(=O)[C@@H]2CSSCCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N	SMILES
C07306	HMDB0014262	HMDB
C07306	Octreotide	NAME
C07306	6400441	PUBCHEM_CID
C07306	C[C@H]([C@@H](CO)NC(=O)[C@@H]1CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)O)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)[C@@H](CC5=CC=CC=C5)N)O	SMILES
C05443	HMDB0014315	HMDB
C05443	Cholecalciferol	NAME
C05443	5280795	PUBCHEM_CID
C05443	28940	CHEBI
C05443	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C	SMILES
C07571	HMDB0014322	HMDB
C07571	Fluvoxamine	NAME
C07571	5324346	PUBCHEM_CID
C07571	5138	CHEBI
C07571	COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F	SMILES
C10719	HMDB0014325	HMDB
C10719	Masoprocol	NAME
C10719	71398	PUBCHEM_CID
C10719	244744	CHEBI
C10719	C[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](C)CC2=CC(=C(C=C2)O)O	SMILES
C07005	HMDB0014326	HMDB
C07005	Flunisolide	NAME
C07005	82153	PUBCHEM_CID
C07005	5106	CHEBI
C07005	C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O	SMILES
C16150	HMDB0014330	HMDB
C16150	Nicotine	NAME
C16150	942	PUBCHEM_CID
C16150	18723	CHEBI
C16150	CN1CCCC1C2=CN=CC=C2	SMILES
C06980	HMDB0014333	HMDB
C06980	Esmolol	NAME
C06980	59768	PUBCHEM_CID
C06980	4856	CHEBI
C06980	CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O	SMILES
C07833	HMDB0014335	HMDB
C07833	Ethchlorvynol	NAME
C07833	5281077	PUBCHEM_CID
C07833	4882	CHEBI
C07833	CCC(/C=C/Cl)(C#C)O	SMILES
C07438	HMDB0014337	HMDB
C07438	Phentermine	NAME
C07438	4771	PUBCHEM_CID
C07438	8080	CHEBI
C07438	CC(C)(CC1=CC=CC=C1)N	SMILES
C07153	HMDB0014339	HMDB
C07153	Tramadol	NAME
C07153	33741	PUBCHEM_CID
C07153	238661	CHEBI
C07153	CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O	SMILES
C07195	HMDB0014340	HMDB
C07195	Vidarabine	NAME
C07195	21704	PUBCHEM_CID
C07195	45327	CHEBI
C07195	C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O	SMILES
C06849	HMDB0014341	HMDB
C06849	Betaxolol	NAME
C06849	2369	PUBCHEM_CID
C06849	3082	CHEBI
C06849	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	SMILES
C08092	HMDB0014343	HMDB
C08092	Oseltamivir	NAME
C08092	65028	PUBCHEM_CID
C08092	7798	CHEBI
C08092	CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC	SMILES
C01912	HMDB0014344	HMDB
C01912	Erythromycin	NAME
C01912	12560	PUBCHEM_CID
C01912	42355	CHEBI
C01912	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O	SMILES
C08230	HMDB0014345	HMDB
C08230	Hydroxocobalamin	NAME
C08230	44475014	PUBCHEM_CID
C08230	27786	CHEBI
C08230	CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[OH-].[Co+3]	SMILES
C07546	HMDB0014347	HMDB
C07546	Succinylcholine	NAME
C07546	5314	PUBCHEM_CID
C07546	45652	CHEBI
C07546	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	SMILES
C07751	HMDB0014349	HMDB
C07751	Dofetilide	NAME
C07751	71329	PUBCHEM_CID
C07751	4681	CHEBI
C07751	CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C	SMILES
C07391	HMDB0014350	HMDB
C07391	Pyrimethamine	NAME
C07391	4993	PUBCHEM_CID
C07391	8673	CHEBI
C07391	CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl	SMILES
C06539	HMDB0014351	HMDB
C06539	Reserpine	NAME
C06539	5770	PUBCHEM_CID
C06539	28487	CHEBI
C06539	CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC	SMILES
C06838	HMDB0014352	HMDB
C06838	Azithromycin	NAME
C06838	447043	PUBCHEM_CID
C06838	2955	CHEBI
C06838	CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O	SMILES
C07140	HMDB0014353	HMDB
C07140	Ticlopidine	NAME
C07140	5472	PUBCHEM_CID
C07140	9588	CHEBI
C07140	C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl	SMILES
C07890	HMDB0014356	HMDB
C07890	Midodrine	NAME
C07890	4195	PUBCHEM_CID
C07890	6933	CHEBI
C07890	COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O	SMILES
C07465	HMDB0014357	HMDB
C07465	Remikiren	NAME
C07465	5462340	PUBCHEM_CID
C07465	CC(C)(C)S(=O)(=O)C[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@H](CC3CCCCC3)[C@@H]([C@@H](C4CC4)O)O	SMILES
C07663	HMDB0014363	HMDB
C07663	Moxifloxacin	NAME
C07663	152946	PUBCHEM_CID
C07663	63611	CHEBI
C07663	COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	SMILES
C07257	HMDB0014365	HMDB
C07257	Nelfinavir	NAME
C07257	64143	PUBCHEM_CID
C07257	117224	CHEBI
C07257	CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O	SMILES
C07053	HMDB0014366	HMDB
C07053	Isoetharine	NAME
C07053	3762	PUBCHEM_CID
C07053	775164	CHEBI
C07053	CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C	SMILES
C07669	HMDB0014367	HMDB
C07669	Glimepiride	NAME
C07669	3476	PUBCHEM_CID
C07669	5383	CHEBI
C07669	CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C	SMILES
C07051	HMDB0014369	HMDB
C07051	Indinavir	NAME
C07051	5362440	PUBCHEM_CID
C07051	5898	CHEBI
C07051	CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5	SMILES
C13106	HMDB0014370	HMDB
C13106	Gadodiamide	NAME
C13106	60754	PUBCHEM_CID
C13106	31642	CHEBI
C13106	CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3]	SMILES
C07035	HMDB0014371	HMDB
C07035	Guanadrel Sulfate	NAME
C07035	38521	PUBCHEM_CID
C07035	5555	CHEBI
C07035	C1CCC2(CC1)OCC(O2)CN=C(N)N	SMILES
C07074	HMDB0014372	HMDB
C07074	Lovastatin	NAME
C07074	53232	PUBCHEM_CID
C07074	40303	CHEBI
C07074	CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C	SMILES
C07516	HMDB0014373	HMDB
C07516	Enflurane	NAME
C07516	3226	PUBCHEM_CID
