KEGG	OTHERID	OTHERTYPE
C14053	14271-04-6	CAS
C14054	65914-79-6	CAS
C14055	8067-24-1	CAS
C14056	16846-34-7	CAS
C14057	18361-46-1	CAS
C14058	18361-45-0	CAS
C14059	18361-48-3	CAS
C14060	18361-47-2	CAS
C14061	18361-50-7	CAS
C14062	18361-49-4	CAS
C14063	78897-52-6	CAS
C14064	1392-21-8	CAS
C14077	574-93-6	CAS
C14078	573-58-0	CAS
C14079	18829-70-4	CAS
C14081	110952-54-0	CAS
C14082	90-12-0	CAS
C14083	156757-20-9	CAS
C14085	156605-21-9	CAS
C14087	824-42-0	CAS
C14088	45848-87-1	CAS
C14089	4780-79-4	CAS
C14090	66-77-3	CAS
C14091	86-55-5	CAS
C14092	162794-84-5	CAS
C14093	162794-82-3	CAS
C14095	162794-83-4	CAS
C14096	610-04-8	CAS
C14097	606-19-9	CAS
C14098	91-57-6	CAS
C14099	66-99-9	CAS
C14100	51572-88-4	CAS
C14101	93-09-4	CAS
C14102	127926-10-7	CAS
C14103	50-85-1	CAS
C14106	156605-24-2	CAS
C14108	156605-23-1	CAS
C14109	106420-93-3	CAS
C14110	3897-89-0	CAS
C14111	1131-63-1	CAS
C14112	14715-37-8	CAS
C14113	13032-41-2	CAS
C14114	119-64-2	CAS
C14115	350044-88-1	CAS
C14116	830357-87-4	CAS
C14125	718595-27-8	CAS
C14126	199666-03-0	CAS
C14127	185106-16-5	CAS
C14128	252198-68-8	CAS
C14129	752253-39-7	CAS
C14130	88-18-6	CAS
C14131	531-95-3	CAS
C14132	1806-26-4	CAS
C14133	3424-82-6	CAS
C14134	58-72-0	CAS
C14135	101-61-1	CAS
C14136	2971-36-0	CAS
C14137	6665-83-4	CAS
C14138	89-72-5	CAS
C14139	99-71-8	CAS
C14142	135-98-8	CAS
C14144	138149-18-5	CAS
C14146	50657-19-7	CAS
C14147	66215-27-8	CAS
C14150	765-30-0	CAS
C14151	119-13-1	CAS
C14152	148-03-8	CAS
C14153	1721-51-3	CAS
C14154	490-23-3	CAS
C14156	25612-39-9	CAS
C14163	118-55-8	CAS
C14164	85-36-9	CAS
C14165	1949-45-7	CAS
C14166	470-68-8	CAS
C14167	500-34-5	CAS
C14168	25314-80-1	CAS
C14169	644-26-8	CAS
C14170	4136-97-4	CAS
C14171	536-25-4	CAS
C14172	532-77-4	CAS
C14173	136-82-3	CAS
C14175	84-66-2	CAS
C14176	57-74-9	CAS
C14177	18416-85-8	CAS
C14178	25540-15-2	CAS
C14179	123-43-3	CAS
C14180	32260-87-0	CAS
C14181	433-17-0	CAS
C14182	3701-01-7	CAS
C14183	58889-19-3	CAS
C14184	2385-85-5	CAS
C14185	76-44-8	CAS
C14186	1610-18-0	CAS
C14187	789-02-6	CAS
C14188	585-34-2	CAS
C14189	14962-28-8	CAS
C14190	67651-34-7	CAS
C14191	56858-70-9	CAS
C14192	79881-33-7	CAS
C14193	53905-28-5	CAS
C14194	13049-13-3	CAS
C14195	28034-99-3	CAS
C14196	100702-98-5	CAS
C14197	74443-60-0	CAS
C14198	153505-86-3	CAS
C14199	35693-99-3	CAS
C14200	98-54-4	CAS
C14201	35065-27-1	CAS
C14202	33979-03-2	CAS
C14203	74443-64-4	CAS
C14204	52806-53-8	CAS
C14205	140-66-9	CAS
C14206	119209-27-7	CAS
C14207	83792-61-4	CAS
C14208	34184-77-5	CAS
C14209	5976-61-4	CAS
C14210	1156-92-9	CAS
C14211	85-68-7	CAS
C14212	1845-11-0	CAS
C14213	603-45-2	CAS
C14214	84-74-2	CAS
C14215	131-56-6	CAS
C14216	80-09-1	CAS
C14217	575-43-9	CAS
C14218	629-41-4	CAS
C14219	95-57-8	CAS
C14220	611-99-4	CAS
C14221	4250-77-5	CAS
C14222	218-01-9	CAS
C14223	81-90-3	CAS
C14224	92-69-3	CAS
C14225	77-40-7	CAS
C14226	80-46-6	CAS
C14227	117-84-0	CAS
C14228	298-00-0	CAS
C14229	709-98-8	CAS
C14230	1137-42-4	CAS
C14231	20426-12-4	CAS
C14232	2657-25-2	CAS
C14233	659-22-3	CAS
C14234	552-80-7	CAS
C14235	115-86-6	CAS
C14236	13037-86-0	CAS
C14237	75938-34-0	CAS
C14238	14868-03-2	CAS
C14239	2529-64-8	CAS
C14240	103-23-1	CAS
C14241	6515-37-3	CAS
C14242	5108-94-1	CAS
C14243	79199-51-2	CAS
C14244	103-16-2	CAS
C14245	104-43-8	CAS
C14246	34883-43-7	CAS
C14247	2437-79-8	CAS
C14248	2050-68-2	CAS
C14249	68-23-5	CAS
C14250	2132-70-9	CAS
C14251	56-33-7	CAS
C14252	1833-27-8	CAS
C14253	105-99-7	CAS
C14254	1225-43-0	CAS
C14255	3704-09-4	CAS
C14256	564-35-2	CAS
C14257	965-93-5	CAS
C14258	599-64-4	CAS
C14259	1057-07-4	CAS
C14260	141-04-8	CAS
C14261	10161-33-8	CAS
C14262	539-08-2	CAS
C14263	2142-01-0	CAS
C14264	24124-24-1	CAS
C14265	62133-07-7	CAS
C14266	101-92-8	CAS
C14267	84-60-6	CAS
C14268	74738-17-3	CAS
C14269	1482-70-8	CAS
C14270	108-43-0	CAS
C14271	94-96-2	CAS
C14272	3391-86-4	CAS
C14273	1117-86-8	CAS
C14274	15872-42-1	CAS
C14275	110-00-9	CAS
C14276	33330-65-3	CAS
C14277	93433-53-5	CAS
C14278	94871-36-0	CAS
C14279	98-01-1	CAS
C14280	13529-27-6	CAS
C14281	698-63-5	CAS
C14282	5857-37-4	CAS
C14283	131-53-3	CAS
C14284	835-11-0	CAS
C14285	131-57-7	CAS
C14286	77-09-8	CAS
C14287	118-82-1	CAS
C14288	101-77-9	CAS
C14289	14187-32-7	CAS
C14290	6515-36-2	CAS
C14291	1563-66-2	CAS
C14292	97-23-4	CAS
C14293	586-84-5	CAS
C14294	126-00-1	CAS
C14296	82413-20-5	CAS
C14297	92-88-6	CAS
C14298	620-92-8	CAS
C14299	21725-46-2	CAS
C14300	131-18-0	CAS
C14301	115-32-2	CAS
C14302	88-85-7	CAS
C14303	517-09-9	CAS
C14304	17505-25-8	CAS
C14305	18979-55-0	CAS
C14306	710-25-8	CAS
C14307	71794-60-0	CAS
C14308	40596-69-8	CAS
C14309	1125-78-6	CAS
C14310	1918-02-1	CAS
C14311	645-56-7	CAS
C14312	139-40-2	CAS
C14313	485-63-2	CAS
C14314	17817-31-1	CAS
C14315	120-12-7	CAS
C14316	165806-51-9	CAS
C14317	56-55-3	CAS
C14318	191-24-2	CAS
C14319	168273-06-1	CAS
C14320	205-99-2	CAS
C14321	207-08-9	CAS
C14322	2921-88-2	CAS
C14323	2008-41-5	CAS
C14324	333-41-5	CAS
C14325	53-70-3	CAS
C14326	60-51-5	CAS
C14327	1024-57-3	CAS
C14328	95-50-1	CAS
C14329	573-98-8	CAS
C14330	581-42-0	CAS
C14331	59-50-7	CAS
C14332	21087-64-9	CAS
C14333	23950-58-5	CAS
C14334	114-26-1	CAS
C14335	129-00-0	CAS
C14336	96-12-8	CAS
C14337	584-79-2	CAS
C14338	82-68-8	CAS
C14339	79-97-0	CAS
C14340	6335-83-7	CAS
C14341	6052-84-2	CAS
C14342	580-51-8	CAS
C14343	1582-09-8	CAS
C14344	63046-09-3	CAS
C14345	3253-39-2	CAS
C14346	2024-88-6	CAS
C14347	901-44-0	CAS
C14348	1675-54-3	CAS
C14350	1478-61-1	CAS
C14351	122-94-1	CAS
C14352	15231-91-1	CAS
C14353	2051-60-7	CAS
C14354	34883-39-1	CAS
C14355	33146-45-1	CAS
C14356	34883-41-5	CAS
C14357	55702-46-0	CAS
C14358	38444-81-4	CAS
C14359	55702-45-9	CAS
C14360	70362-47-9	CAS
C14361	33025-41-1	CAS
C14362	33284-53-6	CAS
C14363	33284-54-7	CAS
C14364	32598-12-2	CAS
C14365	70424-69-0	CAS
C14366	18259-05-7	CAS
C14367	35694-04-3	CAS
C14368	2051-24-3	CAS
C14369	38411-22-2	CAS
C14370	5335-24-0	CAS
C14371	1137-59-3	CAS
C14372	67651-36-9	CAS
C14374	150304-10-2	CAS
C14376	150304-08-8	CAS
C14381	152969-11-4	CAS
C14382	158076-68-7	CAS
C14383	566-75-6	CAS
C14384	243-17-4	CAS
C14385	90-00-6	CAS
C14386	620-17-7	CAS
C14387	26002-80-2	CAS
C14388	52645-53-1	CAS
C14389	28463-03-8	CAS
C14390	111-71-7	CAS
C14391	7773-34-4	CAS
C14392	474-86-2	CAS
C14393	94-18-8	CAS
C14394	99-99-0	CAS
C14395	98-83-9	CAS
C14396	98-82-8	CAS
C14397	97-00-7	CAS
C14398	96-45-7	CAS
C14399	96-23-1	CAS
C14400	96-18-4	CAS
C14401	95-80-7	CAS
C14402	95-54-5	CAS
C14403	95-53-4	CAS
C14404	94-82-6	CAS
C14405	90-30-2	CAS
C14406	892-21-7	CAS
C14407	88-73-3	CAS
C14408	87-61-6	CAS
C14409	86-77-1	CAS
C14410	2045-52-5	CAS
C14411	77-73-6	CAS
C14412	70-55-3	CAS
C14413	639-58-7	CAS
C14414	609-39-2	CAS
C14415	62-56-6	CAS
C14416	62450-07-1	CAS
C14417	613-13-8	CAS
C14418	554-84-7	CAS
C14419	554-00-7	CAS
C14420	55-38-9	CAS
C14421	5522-43-0	CAS
C14422	55-18-5	CAS
C14423	42397-65-9	CAS
C14424	42397-64-8	CAS
C14425	3766-81-2	CAS
C14426	30560-19-1	CAS
C14427	35367-38-5	CAS
C14428	28249-77-6	CAS
C14429	2597-03-7	CAS
C14430	62-73-7	CAS
C14431	950-37-8	CAS
C14432	23564-05-8	CAS
C14433	22781-23-3	CAS
C14434	2104-64-5	CAS
C14435	192-97-2	CAS
C14436	17109-49-8	CAS
C14437	149-30-4	CAS
C14438	133-06-2	CAS
C14439	126-73-8	CAS
C14440	123-91-1	CAS
C14441	1228-73-5	CAS
C14442	122-14-5	CAS
C14443	119-93-7	CAS
C14444	117-79-3	CAS
C14445	115-96-8	CAS
C14446	78-51-3	CAS
C14447	109-06-8	CAS
C14448	107-22-2	CAS
C14449	106-89-8	CAS
C14450	106-47-8	CAS
C14451	106-43-4	CAS
C14452	110-91-8	CAS
C14453	106-41-2	CAS
C14454	118-79-6	CAS
C14455	103-69-5	CAS
C14456	100-00-5	CAS
C14457	1014-70-6	CAS
C14459	56892-30-9	CAS
C14460	2443-58-5	CAS
C14461	13345-21-6	CAS
C14462	95-77-2	CAS
C14464	1638-22-8	CAS
C14465	2446-69-7	CAS
C14466	14938-35-3	CAS
C14468	605-45-8	CAS
C14469	131-16-8	CAS
C14470	56-49-5	CAS
C14471	59512-50-4	CAS
C14472	1168-42-9	CAS
C14473	119-39-1	CAS
C14474	1477-19-6	CAS
C14475	1605-89-6	CAS
C14476	16545-23-6	CAS
C14477	1827-75-4	CAS
C14478	1882-82-2	CAS
C14479	2135-17-3	CAS
C14480	2435-76-9	CAS
C14481	2784-86-3	CAS
C14482	2862-58-0	CAS
C14483	302-76-1	CAS
C14484	338-95-4	CAS
C14485	3563-27-7	CAS
C14486	3836-23-5	CAS
C14487	434-03-7	CAS
C14488	434-18-4	CAS
C14489	472-54-8	CAS
C14490	5197-58-0	CAS
C14491	514-61-4	CAS
C14492	112984-60-8	CAS
C14493	521-10-8	CAS
C14494	539-03-7	CAS
C14495	560-66-7	CAS
C14496	604-82-0	CAS
C14497	62-99-7	CAS
C14498	6639-99-2	CAS
C14499	7320-37-8	CAS
C14500	734-32-7	CAS
C14501	74-31-7	CAS
C14502	846-48-0	CAS
C14503	979-02-2	CAS
C14504	84-75-3	CAS
C14505	84-77-5	CAS
C14506	101-21-3	CAS
C14507	102-09-0	CAS
C14508	108-67-8	CAS
C14509	112-70-9	CAS
C14510	115-90-2	CAS
C14511	1565-94-2	CAS
C14512	271-89-6	CAS
C14513	22248-79-9	CAS
C14514	2439-01-2	CAS
C14515	465-29-2	CAS
C14516	501-30-4	CAS
C14517	51218-49-6	CAS
C14518	526-73-8	CAS
C14519	5315-79-7	CAS
C14520	5598-13-0	CAS
C14521	615-58-7	CAS
C14522	620-14-4	CAS
C14523	6938-94-9	CAS
C14524	70124-77-5	CAS
C14525	73250-68-7	CAS
C14526	85785-20-2	CAS
C14527	80-62-6	CAS
C14528	79-95-8	CAS
C14529	84-61-7	CAS
C14530	868-77-9	CAS
C14531	527-73-1	CAS
C14532	93-72-1	CAS
C14533	95-63-6	CAS
C14534	95-93-2	CAS
C14535	98-73-7	CAS
C14536	40957-83-3	CAS
C14537	15625-89-5	CAS
C14538	3290-92-4	CAS
C14539	133633-12-2	CAS
C14540	13553-79-2	CAS
C14545	115217-04-4	CAS
C14546	115217-03-3	CAS
C14547	115217-06-6	CAS
C14548	115217-05-5	CAS
C14549	791-31-1	CAS
C14550	104-40-5	CAS
C14551	7773-60-6	CAS
C14552	739-27-5	CAS
C14553	739-26-4	CAS
C14554	56-47-3	CAS
C14555	1807-02-9	CAS
C14556	17573-21-6	CAS
C14557	13345-26-1	CAS
C14558	37994-82-4	CAS
C14559	24027-84-7	CAS
C14560	37574-48-4	CAS
C14561	18964-53-9	CAS
C14563	56892-33-2	CAS
C14564	56892-32-1	CAS
C14565	56892-31-0	CAS
C14566	141-28-6	CAS
C14567	93-28-7	CAS
C14568	74712-19-9	CAS
C14569	6954-27-4	CAS
C14570	627-93-0	CAS
C14571	61432-55-1	CAS
C14572	611-14-3	CAS
C14573	57465-28-8	CAS
C14574	510-15-6	CAS
C14575	3648-21-3	CAS
C14576	33953-73-0	CAS
C14577	27554-26-3	CAS
C14578	26761-40-0	CAS
C14579	2425-10-7	CAS
C14580	18854-01-8	CAS
C14581	1081-75-0	CAS
C14582	105-67-9	CAS
C14583	105-05-5	CAS
C14584	103-17-3	CAS
C14585	956-04-7	CAS
C14586	903-71-9	CAS
C14587	7801-18-5	CAS
C14588	7642-58-2	CAS
C14589	736-30-1	CAS
C14590	7291-41-0	CAS
C14591	7035-04-3	CAS
C14592	70-25-7	CAS
C14593	7004-98-0	CAS
C14594	68-60-0	CAS
C14595	684-93-5	CAS
C14596	67-98-1	CAS
C14597	6443-74-9	CAS
C14598	641-78-1	CAS
C14599	6304-33-2	CAS
C14600	63-01-4	CAS
C14601	6290-49-9	CAS
C14603	601-63-8	CAS
C14606	57-61-4	CAS
C14607	5721-91-5	CAS
C14608	570-78-5	CAS
C14609	570-52-5	CAS
C14611	56961-47-8	CAS
C14612	5664-34-6	CAS
C14613	553-39-9	CAS
C14614	5443-89-0	CAS
C14615	5419-48-7	CAS
C14616	53649-14-2	CAS
C14617	495-54-5	CAS
C14618	53-34-9	CAS
C14619	533-17-5	CAS
C14620	5096-19-5	CAS
C14621	465-69-0	CAS
C14622	4648-33-3	CAS
C14623	5417-84-5	CAS
C14624	4350-14-5	CAS
C14625	432-33-7	CAS
C14626	4213-40-5	CAS
C14627	4075-20-1	CAS
C14628	4033-95-8	CAS
C14629	3801-06-7	CAS
C14630	378-38-1	CAS
C14631	3642-89-5	CAS
C14632	3642-85-1	CAS
C14633	363-49-5	CAS
C14634	3593-85-9	CAS
C14635	34209-81-9	CAS
C14636	338-98-7	CAS
C14637	337-68-8	CAS
C14638	337-02-0	CAS
C14639	3349-63-1	CAS
C14640	313-06-4	CAS
C14641	303-43-5	CAS
C14642	2919-66-6	CAS
C14643	2668-66-8	CAS
C14644	2646-30-2	CAS
C14645	26443-03-8	CAS
C14646	2625-60-7	CAS
C14647	2527-11-9	CAS
C14648	2477-73-8	CAS
C14649	2226-70-2	CAS
C14650	2208-12-0	CAS
C14651	21853-83-8	CAS
C14652	21466-08-0	CAS
C14653	2135-14-0	CAS
C14654	19897-02-0	CAS
C14655	1971-59-1	CAS
C14656	1838-56-8	CAS
C14657	1801-42-9	CAS
C14658	1778-02-5	CAS
C14660	1755-52-8	CAS
C14661	17550-03-7	CAS
C14662	1694-20-8	CAS
C14663	15262-86-9	CAS
C14664	1524-86-3	CAS
C14665	145-12-0	CAS
C14666	14310-21-5	CAS
C14667	1255-49-8	CAS
C14668	125-10-0	CAS
C14669	1242-47-3	CAS
C14670	1236-00-6	CAS
C14671	1231-82-9	CAS
C14672	119-56-2	CAS
C14673	1182-06-5	CAS
C14674	1179-87-9	CAS
C14675	1173-26-8	CAS
C14676	1164-81-4	CAS
C14677	1162-54-5	CAS
C14678	1147-55-3	CAS
C14679	1142-15-0	CAS
C14680	1098-45-9	CAS
C14681	1097-51-4	CAS
C14682	1091-93-6	CAS
C14683	1043-10-3	CAS
C14684	1039-17-4	CAS
C14685	103-29-7	CAS
C14686	101-83-7	CAS
C14687	110-80-5	CAS
C14688	111-44-4	CAS
C14689	111-46-6	CAS
C14690	112-57-2	CAS
C14691	121-44-8	CAS
C14692	124-48-1	CAS
C14693	128-37-0	CAS
C14694	135-88-6	CAS
C14695	139-13-9	CAS
C14696	143-08-8	CAS
C14697	1805-61-4	CAS
C14698	1987-50-4	CAS
C14699	2597-11-7	CAS
C14700	310-71-4	CAS
C14701	4685-14-7	CAS
C14702	528-29-0	CAS
C14703	569-41-5	CAS
C14704	62-75-9	CAS
C14705	630-20-6	CAS
C14706	64-67-5	CAS
C14707	75-25-2	CAS
C14708	75-27-4	CAS
C14709	774-65-2	CAS
C14710	78-83-1	CAS
C14711	7718-54-9	CAS
C14712	95-82-9	CAS
C14713	97-02-9	CAS
C14714	4329-12-8	CAS
C14715	88-04-0	CAS
C14716	5153-25-3	CAS
C14718	1085-12-7	CAS
C14719	15372-37-9	CAS
C14720	5219-17-0	CAS
C14721	442871-33-2	CAS
C14723	79486-49-0	CAS
C14726	158076-64-3	CAS
C14728	158076-62-1	CAS
C14729	149589-55-9	CAS
C14730	145413-90-7	CAS
C14731	54982-79-5	CAS
C14733	67651-37-0	CAS
C14734	53905-29-6	CAS
C14736	53905-30-9	CAS
C14737	4400-06-0	CAS
C14738	71855-45-3	CAS
C14740	71113-07-0	CAS
C14741	3228-02-2	CAS
C14742	86-30-6	CAS
C14743	78-59-1	CAS
C14744	1861-32-1	CAS
C14745	86111-26-4	CAS
C14746	6164-98-3	CAS
C14747	2467-02-9	CAS
C14748	79551-86-3	CAS
C14749	79551-85-2	CAS
C14750	36455-72-8	CAS
C14751	71030-11-0	CAS
C14752	26538-44-3	CAS
C14753	42422-68-4	CAS
C14754	5975-78-0	CAS
C14757	34816-55-2	CAS
C14758	98007-99-9	CAS
C14759	101-80-4	CAS
C14760	915-67-3	CAS
C14763	6554-98-9	CAS
C14764	6339-87-3	CAS
C14767	73543-67-6	CAS
C14776	98462-03-4	CAS
C14777	54397-83-0	CAS
C14779	107656-13-3	CAS
C14780	73347-43-0	CAS
C14783	524-42-5	CAS
C14784	75947-54-5	CAS
C14785	571-60-8	CAS
C14786	73136-20-6	CAS
C14788	21711-65-9	CAS
C14789	607-30-7	CAS
C14790	134-32-7	CAS
C14794	221664-05-7	CAS
C14807	108437-64-5	CAS
C14816	200346-83-4	CAS
C14827	29774-12-7	CAS
C14838	118288-67-8	CAS
C14839	51981-75-0	CAS
C14840	71942-12-6	CAS
C14841	95-56-7	CAS
C14842	82683-92-9	CAS
C14843	17345-77-6	CAS
C14844	82683-93-0	CAS
C14849	36504-66-2	CAS
C14850	36504-65-1	CAS
C14851	37574-47-3	CAS
C14852	13345-25-0	CAS
C14853	55097-80-8	CAS
C14854	61133-85-5	CAS
C14857	68226-83-5	CAS
C14858	79-02-7	CAS
C14859	79-04-9	CAS
C14860	16086-14-9	CAS
C14862	10463-61-3	CAS
C14864	113668-38-5	CAS
C14866	75-87-6	CAS
C14867	79-36-7	CAS
C14869	97-25-6	CAS
C14870	17157-48-1	CAS
C14872	123-93-3	CAS
C14873	33388-14-6	CAS
C14875	28747-20-8	CAS
C14876	15060-26-1	CAS
C14880	7148-96-1	CAS
C14885	3109-01-1	CAS
C14893	94546-56-2	CAS
C14912	7801-32-3	CAS
C14916	631-07-2	CAS
C14927	7155-03-5	CAS
C14940	70460-59-2	CAS
C14941	8003-34-7	CAS
C14942	70460-31-0	CAS
C14943	70460-30-9	CAS
C14944	70460-29-6	CAS
C14953	6965-36-2	CAS
C14963	6959-55-3	CAS
C14966	6956-93-0	CAS
C14972	53-45-2	CAS
C14973	6947-46-2	CAS
C14985	6938-19-8	CAS
C14986	6938-18-7	CAS
C14993	25154-52-3	CAS
C14997	6626-61-5	CAS
C14998	6626-60-4	CAS
C15003	6318-07-6	CAS
C15017	601-16-1	CAS
C15025	541-14-0	CAS
C15026	118101-09-0	CAS
C15031	577-26-4	CAS
C15033	5697-57-4	CAS
C15035	566-52-9	CAS
C15037	55779-48-1	CAS
C15038	50611-86-4	CAS
C15039	5462-59-9	CAS
C15040	102771-26-6	CAS
C15042	5444-92-8	CAS
C15049	52490-15-0	CAS
C15051	5219-18-1	CAS
C15076	4332-73-4	CAS
C15078	40822-17-1	CAS
C15084	39077-64-0	CAS
C15092	3801-25-0	CAS
C15094	114460-08-1	CAS
C15094	869360-93-0	CAS
C15095	35826-57-4	CAS
C15099	3381-88-2	CAS
C15100	33028-99-8	CAS
C15101	3275-64-7	CAS
C15104	139543-40-1	CAS
C15109	2798-20-1	CAS
C15110	2726-50-3	CAS
C15114	2686-05-7	CAS
C15116	2636-91-1	CAS
C15118	2569-77-9	CAS
C15126	2304-17-8	CAS
C15127	2300-03-0	CAS
C15129	2259-89-4	CAS
C15137	20592-44-3	CAS
C15143	1951-26-4	CAS
C15144	1911-14-4	CAS
C15149	1865-62-9	CAS
C15181	19545-26-7	CAS
C15182	162635-04-3	CAS
C15183	572924-54-0	CAS
C15186	124-85-6	CAS
C15191	10454-62-3	CAS
C15193	1038-81-9	CAS
C15195	154447-36-6	CAS
C15205	84-69-5	CAS
C15208	116-37-0	CAS
C15209	24447-78-7	CAS
C15214	319-84-6	CAS
C15216	1474-53-9	CAS
C15220	6640-27-3	CAS
C15221	28553-12-0	CAS
C15224	1461-22-9	CAS
C15225	8018-01-7	CAS
C15226	7791-12-0	CAS
C15227	7778-50-9	CAS
C15229	137-30-4	CAS
C15230	26087-47-8	CAS
C15231	12427-38-2	CAS
C15232	12122-67-7	CAS
C15233	10108-64-2	CAS
C15234	10099-74-8	CAS
C15235	10025-91-9	CAS
C15236	103124-63-6	CAS
C15249	71937-45-6	CAS
C15268	14985-26-3	CAS
C15270	152-53-4	CAS
C15274	1617-72-7	CAS
C15279	1874-58-4	CAS
C15291	2242-98-0	CAS
C15309	336-77-6	CAS
C15311	3374-04-7	CAS
C15333	4970-39-2	CAS
C15341	726-99-8	CAS
C15343	5318-78-5	CAS
C15357	567-72-6	CAS
C15360	5934-19-0	CAS
C15368	603-99-6	CAS
C15375	641-81-6	CAS
C15389	6935-63-3	CAS
C15415	86-93-1	CAS
C15419	939-90-2	CAS
C15428	16830-15-2	CAS
C15432	2529-45-5	CAS
C15435	13356-08-6	CAS
C15436	7173-51-5	CAS
C15438	117-83-9	CAS
C15441	604-33-1	CAS
C15444	53649-13-1	CAS
C15448	72869-86-4	CAS
C15453	15372-34-6	CAS
C15455	7631-95-0	CAS
C15461	25495-42-5	CAS
C15467	7247-99-6	CAS
C15468	7253-33-0	CAS
C15469	25013-16-5	CAS
C15470	8001-35-2	CAS
C15471	7440-69-9	CAS
C15472	7440-56-4	CAS
C15473	7439-93-2	CAS
C15474	533-75-5	CAS
C15475	5466-89-7	CAS
C15476	56862-28-3	CAS
C15477	111757-17-6	CAS
C15478	6931-59-5	CAS
C15479	6018-53-7	CAS
C15482	22601-59-8	CAS
C15484	516-55-2	CAS
C15485	74235-24-8	CAS
C15488	1544-46-3	CAS
C15493	5300-03-8	CAS
C15494	55486-00-5	CAS
C15499	123-54-6	CAS
C15500	69199-37-7	CAS
C15505	935-95-5	CAS
C15508	75-56-9	CAS
C15511	61080-23-7	CAS
C15512	103-79-7	CAS
C15513	140-11-4	CAS
C15517	83-49-8	CAS
C15519	2140-46-7	CAS
C15530	518-69-4	CAS
C15536	86827-77-2	CAS
C15549	11029-12-2	CAS
C15551	119256-78-9	CAS
C15552	114785-12-5	CAS
C15553	130663-39-7	CAS
C15554	124750-92-1	CAS
C15557	474-74-8	CAS
C15561	6343-54-0	CAS
C15562	100-46-9	CAS
C15601	66241-09-6	CAS
C15610	13095-61-9	CAS
C15617	50892-23-4	CAS
C15618	211110-63-3	CAS
C15619	102121-60-8	CAS
C15620	436159-64-7	CAS
C15622	265129-71-3	CAS
C15623	258345-41-4	CAS
C15625	317318-84-6	CAS
C15626	196808-24-9	CAS
C15627	22978-25-2	CAS
C15628	126411-39-0	CAS
C15629	87958-67-6	CAS
C15630	293754-55-9	CAS
C15631	405911-09-3	CAS
C15632	77058-74-3	CAS
C15633	220066-69-3	CAS
C15634	71441-28-6	CAS
C15635	278779-30-9	CAS
C15636	459789-99-2	CAS
C15637	1434-54-4	CAS
C15638	7657-50-3	CAS
C15639	338404-52-7	CAS
C15640	153559-76-3	CAS
C15641	725247-18-7	CAS
C15642	101574-65-6	CAS
C15643	50-02-2	CAS
C15644	503620-39-1	CAS
C15648	1319-80-8	CAS
C15649	574013-66-4	CAS
C15652	66-86-4	CAS
C15654	139694-65-8	CAS
C15655	147318-81-8	CAS
C15657	154612-58-5	CAS
C15659	206362-00-7	CAS
C15660	134878-17-4	CAS
C15661	144141-97-9	CAS
C15662	151867-81-1	CAS
C15663	26414-87-9	CAS
C15664	86604-69-5	CAS
C15665	101387-98-8	CAS
C15668	5724-81-2	CAS
C15672	137397-56-9	CAS
C15673	526-98-7	CAS
C15674	76706-55-3	CAS
C15676	83209-65-8	CAS
C15677	120500-15-4	CAS
C15678	20283-48-1	CAS
C15679	30042-37-6	CAS
C15680	73684-69-2	CAS
C15681	73684-70-5	CAS
C15685	79495-87-7	CAS
C15686	152406-36-5	CAS
C15687	7184-60-3	CAS
C15688	150999-05-6	CAS
C15689	2825-00-5	CAS
C15690	53003-10-4	CAS
C15710	122856-26-2	CAS
C15711	140932-79-2	CAS
C15713	118399-22-7	CAS
C15720	70497-14-2	CAS
C15721	13758-27-5	CAS
C15722	512-64-1	CAS
C15726	155547-95-8	CAS
C15727	173046-02-1	CAS
C15734	81120-73-2	CAS
C15735	81120-74-3	CAS
C15736	81098-23-9	CAS
C15737	120853-15-8	CAS
C15738	86701-12-4	CAS
C15739	131998-54-4	CAS
C15740	917-13-5	CAS
C15751	87099-85-2	CAS
C15752	12710-02-0	CAS
C15753	67003-69-4	CAS
C15754	62362-59-8	CAS
C15755	27656-56-0	CAS
C15756	60616-99-1	CAS
C15759	11048-97-8	CAS
C15760	27973-72-4	CAS
C15761	80890-47-7	CAS
C15762	115204-07-4	CAS
C15765	62251-98-3	CAS
C15770	17359-54-5	CAS
C15773	11056-06-7	CAS
C15777	474-68-0	CAS
C15781	474-63-5	CAS
C15787	474-60-2	CAS
C15794	80736-41-0	CAS
C15809	4472-12-2	CAS
C15819	208538-73-2	CAS
C15820	61036-62-2	CAS
C15821	1393-12-0	CAS
C15848	12687-51-3	CAS
C15849	12676-15-2	CAS
C15881	34255-08-8	CAS
C15900	13836-61-8	CAS
C15902	1191-20-4	CAS
C15903	13836-70-9	CAS
C15908	2932-09-4	CAS
C15923	6027-89-0	CAS
C15927	104600-89-7	CAS
C15987	1119-48-8	CAS
C15992	1250-95-9	CAS
C15995	31362-50-2	CAS
C15997	2207-75-2	CAS
C16000	115966-23-9	CAS
C16001	17095-24-8	CAS
C16003	85637-73-6	CAS
C16004	114471-18-0	CAS
C16005	127869-51-6	CAS
C16009	122462-75-3	CAS
C16010	123626-67-5	CAS
C16013	125692-40-2	CAS
C16014	1689-71-0	CAS
C16038	105650-23-5	CAS
C16065	69521-94-4	CAS
C16070	140391-24-8	CAS
C16074	140-29-4	CAS
C16075	7028-48-0	CAS
C16105	205599-75-3	CAS
C16106	205599-76-4	CAS
