KEGG	OTHERID	OTHERTYPE
C12318	582708	PUBCHEM_SID
C12319	582709	PUBCHEM_SID
C12320	582710	PUBCHEM_SID
C12321	582711	PUBCHEM_SID
C12322	582712	PUBCHEM_SID
C12323	582713	PUBCHEM_SID
C12324	582714	PUBCHEM_SID
C12325	582715	PUBCHEM_SID
C12326	582716	PUBCHEM_SID
C12327	582717	PUBCHEM_SID
C12328	582718	PUBCHEM_SID
C12329	582719	PUBCHEM_SID
C12330	582720	PUBCHEM_SID
C12331	582721	PUBCHEM_SID
C12332	582722	PUBCHEM_SID
C12333	582723	PUBCHEM_SID
C12334	582724	PUBCHEM_SID
C12335	582725	PUBCHEM_SID
C12336	582726	PUBCHEM_SID
C12337	582727	PUBCHEM_SID
C12338	582728	PUBCHEM_SID
C12339	582729	PUBCHEM_SID
C12340	582730	PUBCHEM_SID
C12341	582731	PUBCHEM_SID
C12342	582732	PUBCHEM_SID
C12343	582733	PUBCHEM_SID
C12344	582734	PUBCHEM_SID
C12345	582735	PUBCHEM_SID
C12346	582736	PUBCHEM_SID
C12347	582737	PUBCHEM_SID
C12348	582738	PUBCHEM_SID
C12349	582739	PUBCHEM_SID
C12350	582740	PUBCHEM_SID
C12351	582741	PUBCHEM_SID
C12352	582742	PUBCHEM_SID
C12353	582743	PUBCHEM_SID
C12354	582744	PUBCHEM_SID
C12355	582745	PUBCHEM_SID
C12356	582746	PUBCHEM_SID
C12357	582747	PUBCHEM_SID
C12358	582748	PUBCHEM_SID
C12359	582749	PUBCHEM_SID
C12360	582750	PUBCHEM_SID
C12361	582751	PUBCHEM_SID
C12362	582752	PUBCHEM_SID
C12363	582753	PUBCHEM_SID
C12364	582754	PUBCHEM_SID
C12365	582755	PUBCHEM_SID
C12366	582756	PUBCHEM_SID
C12367	582757	PUBCHEM_SID
C12368	582758	PUBCHEM_SID
C12369	582759	PUBCHEM_SID
C12370	582760	PUBCHEM_SID
C12371	582761	PUBCHEM_SID
C12372	582762	PUBCHEM_SID
C12373	582763	PUBCHEM_SID
C12374	582764	PUBCHEM_SID
C12375	582765	PUBCHEM_SID
C12376	582766	PUBCHEM_SID
C12377	582767	PUBCHEM_SID
C12378	582768	PUBCHEM_SID
C12379	582769	PUBCHEM_SID
C12380	582770	PUBCHEM_SID
C12381	582771	PUBCHEM_SID
C12382	582772	PUBCHEM_SID
C12383	582773	PUBCHEM_SID
C12384	582774	PUBCHEM_SID
C12385	582775	PUBCHEM_SID
C12386	582776	PUBCHEM_SID
C12387	582777	PUBCHEM_SID
C12388	582778	PUBCHEM_SID
C12389	582779	PUBCHEM_SID
C12390	582780	PUBCHEM_SID
C12391	582781	PUBCHEM_SID
C12392	582782	PUBCHEM_SID
C12393	582783	PUBCHEM_SID
C12394	582784	PUBCHEM_SID
C12395	582785	PUBCHEM_SID
C12396	582786	PUBCHEM_SID
C12397	582787	PUBCHEM_SID
C12398	582788	PUBCHEM_SID
C12399	582789	PUBCHEM_SID
C12400	582790	PUBCHEM_SID
C12401	582791	PUBCHEM_SID
C12402	582792	PUBCHEM_SID
C12403	582793	PUBCHEM_SID
C12404	582794	PUBCHEM_SID
C12405	582795	PUBCHEM_SID
C12406	582796	PUBCHEM_SID
C12407	582797	PUBCHEM_SID
C12408	582798	PUBCHEM_SID
C12409	582799	PUBCHEM_SID
C12410	582800	PUBCHEM_SID
C12411	582801	PUBCHEM_SID
C12412	582802	PUBCHEM_SID
C12413	582803	PUBCHEM_SID
C12414	582804	PUBCHEM_SID
C12415	582805	PUBCHEM_SID
C12416	582806	PUBCHEM_SID
C12417	582807	PUBCHEM_SID
C12418	582808	PUBCHEM_SID
C12419	582809	PUBCHEM_SID
C12420	582810	PUBCHEM_SID
C12421	582811	PUBCHEM_SID
C12422	582812	PUBCHEM_SID
C12423	582813	PUBCHEM_SID
C12424	582814	PUBCHEM_SID
C12425	582815	PUBCHEM_SID
C12426	582816	PUBCHEM_SID
C12427	582817	PUBCHEM_SID
C12428	582818	PUBCHEM_SID
C12429	582819	PUBCHEM_SID
C12430	582820	PUBCHEM_SID
C12431	582821	PUBCHEM_SID
C12432	582822	PUBCHEM_SID
C12433	582823	PUBCHEM_SID
C12434	582824	PUBCHEM_SID
C12435	582825	PUBCHEM_SID
C12436	582826	PUBCHEM_SID
C12437	582827	PUBCHEM_SID
C12439	582829	PUBCHEM_SID
C12440	582830	PUBCHEM_SID
C12441	582831	PUBCHEM_SID
C12442	582832	PUBCHEM_SID
C12443	582833	PUBCHEM_SID
C12444	582834	PUBCHEM_SID
C12446	582836	PUBCHEM_SID
C12447	582837	PUBCHEM_SID
C12448	582838	PUBCHEM_SID
C12449	582839	PUBCHEM_SID
C12450	582840	PUBCHEM_SID
C12451	582841	PUBCHEM_SID
C12452	582842	PUBCHEM_SID
C12453	582843	PUBCHEM_SID
C12454	582844	PUBCHEM_SID
C12455	582845	PUBCHEM_SID
C12456	582846	PUBCHEM_SID
C12457	582847	PUBCHEM_SID
C12458	582848	PUBCHEM_SID
C12459	582849	PUBCHEM_SID
C12460	582850	PUBCHEM_SID
C12461	582851	PUBCHEM_SID
C12462	582852	PUBCHEM_SID
C12463	582853	PUBCHEM_SID
C12464	582854	PUBCHEM_SID
C12465	582855	PUBCHEM_SID
C12466	582856	PUBCHEM_SID
C12467	582857	PUBCHEM_SID
C12468	582858	PUBCHEM_SID
C12469	582859	PUBCHEM_SID
C12470	582860	PUBCHEM_SID
C12471	582861	PUBCHEM_SID
C12472	582862	PUBCHEM_SID
C12473	582863	PUBCHEM_SID
C12474	582864	PUBCHEM_SID
C12475	582865	PUBCHEM_SID
C12476	582866	PUBCHEM_SID
C12477	582867	PUBCHEM_SID
C12478	582868	PUBCHEM_SID
C12479	582869	PUBCHEM_SID
C12480	582870	PUBCHEM_SID
C12481	582871	PUBCHEM_SID
C12483	582873	PUBCHEM_SID
C12484	582874	PUBCHEM_SID
C12486	582876	PUBCHEM_SID
C12490	582880	PUBCHEM_SID
C12491	582881	PUBCHEM_SID
C12505	582895	PUBCHEM_SID
C12508	582898	PUBCHEM_SID
C12512	582902	PUBCHEM_SID
C12518	582908	PUBCHEM_SID
C12525	582915	PUBCHEM_SID
C12531	582921	PUBCHEM_SID
C12535	582925	PUBCHEM_SID
C12537	582927	PUBCHEM_SID
C12538	582928	PUBCHEM_SID
C12539	582929	PUBCHEM_SID
C12540	582930	PUBCHEM_SID
C12552	582942	PUBCHEM_SID
C12554	582944	PUBCHEM_SID
C12557	582947	PUBCHEM_SID
C12560	582950	PUBCHEM_SID
C12564	582954	PUBCHEM_SID
C12567	582957	PUBCHEM_SID
C12568	582958	PUBCHEM_SID
C12569	582959	PUBCHEM_SID
C12570	582960	PUBCHEM_SID
C12574	582964	PUBCHEM_SID
C12580	582970	PUBCHEM_SID
C12590	582980	PUBCHEM_SID
C12599	582989	PUBCHEM_SID
C12600	582990	PUBCHEM_SID
C12603	582993	PUBCHEM_SID
C12609	582999	PUBCHEM_SID
C12616	583006	PUBCHEM_SID
C12621	583011	PUBCHEM_SID
C12622	583012	PUBCHEM_SID
C12623	583013	PUBCHEM_SID
C12624	583014	PUBCHEM_SID
C12625	583015	PUBCHEM_SID
C12626	583016	PUBCHEM_SID
C12627	583017	PUBCHEM_SID
C12628	583018	PUBCHEM_SID
C12629	583019	PUBCHEM_SID
C12630	583020	PUBCHEM_SID
C12631	583021	PUBCHEM_SID
C12632	583022	PUBCHEM_SID
C12633	583023	PUBCHEM_SID
C12634	583024	PUBCHEM_SID
C12635	583025	PUBCHEM_SID
C12636	583026	PUBCHEM_SID
C12637	583027	PUBCHEM_SID
C12638	583028	PUBCHEM_SID
C12639	583029	PUBCHEM_SID
C12640	583030	PUBCHEM_SID
C12641	583031	PUBCHEM_SID
C12642	583032	PUBCHEM_SID
C12643	583033	PUBCHEM_SID
C12644	583034	PUBCHEM_SID
C12645	583035	PUBCHEM_SID
C12646	583036	PUBCHEM_SID
C12647	583037	PUBCHEM_SID
C12649	583039	PUBCHEM_SID
C12650	583040	PUBCHEM_SID
C12656	583046	PUBCHEM_SID
C12661	583051	PUBCHEM_SID
C12662	583052	PUBCHEM_SID
C12666	583056	PUBCHEM_SID
C12667	583057	PUBCHEM_SID
C12668	583058	PUBCHEM_SID
C12673	583063	PUBCHEM_SID
C12675	583065	PUBCHEM_SID
C12677	583067	PUBCHEM_SID
C12679	583069	PUBCHEM_SID
C12685	583075	PUBCHEM_SID
C12691	583081	PUBCHEM_SID
C12694	583084	PUBCHEM_SID
C12695	583085	PUBCHEM_SID
C12712	583102	PUBCHEM_SID
C12717	583107	PUBCHEM_SID
C12724	583113	PUBCHEM_SID
C12729	583118	PUBCHEM_SID
C12739	583128	PUBCHEM_SID
C12750	583139	PUBCHEM_SID
C12753	583142	PUBCHEM_SID
C12755	583144	PUBCHEM_SID
C12766	583155	PUBCHEM_SID
C12767	583156	PUBCHEM_SID
C12768	583157	PUBCHEM_SID
C12786	583175	PUBCHEM_SID
C12796	583185	PUBCHEM_SID
C12798	583187	PUBCHEM_SID
C12811	583200	PUBCHEM_SID
C12814	583203	PUBCHEM_SID
C12816	583205	PUBCHEM_SID
C12819	583208	PUBCHEM_SID
C12829	583218	PUBCHEM_SID
C12831	583220	PUBCHEM_SID
C12832	583221	PUBCHEM_SID
C12833	583222	PUBCHEM_SID
C12834	583223	PUBCHEM_SID
C12835	583224	PUBCHEM_SID
C12836	583225	PUBCHEM_SID
C12837	583226	PUBCHEM_SID
C12838	583227	PUBCHEM_SID
C12839	583228	PUBCHEM_SID
C12842	583231	PUBCHEM_SID
C12849	583238	PUBCHEM_SID
C12853	583242	PUBCHEM_SID
C12859	583248	PUBCHEM_SID
C12861	583250	PUBCHEM_SID
C12862	583251	PUBCHEM_SID
C12864	583253	PUBCHEM_SID
C12865	583254	PUBCHEM_SID
C12869	583258	PUBCHEM_SID
C12871	583260	PUBCHEM_SID
C12876	583265	PUBCHEM_SID
C12886	583275	PUBCHEM_SID
C12888	583277	PUBCHEM_SID
C12889	583278	PUBCHEM_SID
C12891	583280	PUBCHEM_SID
C12893	583282	PUBCHEM_SID
C12896	583285	PUBCHEM_SID
C12905	583294	PUBCHEM_SID
C12915	583304	PUBCHEM_SID
C12919	583308	PUBCHEM_SID
C12933	583322	PUBCHEM_SID
C12935	583324	PUBCHEM_SID
C12937	583326	PUBCHEM_SID
C12942	583331	PUBCHEM_SID
C12946	583335	PUBCHEM_SID
C12948	583337	PUBCHEM_SID
C12954	583343	PUBCHEM_SID
C12958	583347	PUBCHEM_SID
C12959	583348	PUBCHEM_SID
C12961	583350	PUBCHEM_SID
C12962	583351	PUBCHEM_SID
C12967	583356	PUBCHEM_SID
C12978	583367	PUBCHEM_SID
C12979	583368	PUBCHEM_SID
C12981	583370	PUBCHEM_SID
C12986	583375	PUBCHEM_SID
C12987	583376	PUBCHEM_SID
C12988	583377	PUBCHEM_SID
C12989	583378	PUBCHEM_SID
C13008	583397	PUBCHEM_SID
C13014	583403	PUBCHEM_SID
C13016	583405	PUBCHEM_SID
C13024	583413	PUBCHEM_SID
C13031	583420	PUBCHEM_SID
C13034	583423	PUBCHEM_SID
C13037	583426	PUBCHEM_SID
C13038	583427	PUBCHEM_SID
C13044	583433	PUBCHEM_SID
C13048	583437	PUBCHEM_SID
C13050	583439	PUBCHEM_SID
C13051	583440	PUBCHEM_SID
C13055	585120	PUBCHEM_SID
C13058	585122	PUBCHEM_SID
C13061	585125	PUBCHEM_SID
C13072	585136	PUBCHEM_SID
C13074	585138	PUBCHEM_SID
C13077	585141	PUBCHEM_SID
C13085	585149	PUBCHEM_SID
C13086	585150	PUBCHEM_SID
C13089	585153	PUBCHEM_SID
C13101	585165	PUBCHEM_SID
C13102	585166	PUBCHEM_SID
C13103	585167	PUBCHEM_SID
C13104	585168	PUBCHEM_SID
C13106	585170	PUBCHEM_SID
C13109	585173	PUBCHEM_SID
C13110	585174	PUBCHEM_SID
C13112	585176	PUBCHEM_SID
C13127	585191	PUBCHEM_SID
C13129	585193	PUBCHEM_SID
C13138	585202	PUBCHEM_SID
C13140	585204	PUBCHEM_SID
C13141	585205	PUBCHEM_SID
C13142	585206	PUBCHEM_SID
C13143	585207	PUBCHEM_SID
C13144	585208	PUBCHEM_SID
C13154	585218	PUBCHEM_SID
C13156	585220	PUBCHEM_SID
C13167	585231	PUBCHEM_SID
C13168	585232	PUBCHEM_SID
C13173	585237	PUBCHEM_SID
C13179	585243	PUBCHEM_SID
C13182	585246	PUBCHEM_SID
C13183	585247	PUBCHEM_SID
C13189	585253	PUBCHEM_SID
C13192	585936	PUBCHEM_SID
C13194	585938	PUBCHEM_SID
C13197	585941	PUBCHEM_SID
C13198	585942	PUBCHEM_SID
C13199	585943	PUBCHEM_SID
C13202	585946	PUBCHEM_SID
C13229	585973	PUBCHEM_SID
C13235	585979	PUBCHEM_SID
C13240	585984	PUBCHEM_SID
C13244	585988	PUBCHEM_SID
C13249	585993	PUBCHEM_SID
C13252	585996	PUBCHEM_SID
C13254	585998	PUBCHEM_SID
C13269	586013	PUBCHEM_SID
C13273	586017	PUBCHEM_SID
C13280	586024	PUBCHEM_SID
C13297	586041	PUBCHEM_SID
C13299	586043	PUBCHEM_SID
C13301	586045	PUBCHEM_SID
C13309	586053	PUBCHEM_SID
C13310	586054	PUBCHEM_SID
C13311	586055	PUBCHEM_SID
C13326	586070	PUBCHEM_SID
C13334	586078	PUBCHEM_SID
C13342	586086	PUBCHEM_SID
C13355	586099	PUBCHEM_SID
C13358	586102	PUBCHEM_SID
C13364	586108	PUBCHEM_SID
C13373	586117	PUBCHEM_SID
C13376	586120	PUBCHEM_SID
C13377	586121	PUBCHEM_SID
C13378	586122	PUBCHEM_SID
C13383	586127	PUBCHEM_SID
C13391	586133	PUBCHEM_SID
C13392	586134	PUBCHEM_SID
C13400	586142	PUBCHEM_SID
C13403	586145	PUBCHEM_SID
C13409	586151	PUBCHEM_SID
C13410	586152	PUBCHEM_SID
C13414	586156	PUBCHEM_SID
C13415	586157	PUBCHEM_SID
C13416	586158	PUBCHEM_SID
C13422	586164	PUBCHEM_SID
C13424	586166	PUBCHEM_SID
C13425	586167	PUBCHEM_SID
C13426	586168	PUBCHEM_SID
C13427	586169	PUBCHEM_SID
C13429	586171	PUBCHEM_SID
C13431	586173	PUBCHEM_SID
C13433	586175	PUBCHEM_SID
C13440	586181	PUBCHEM_SID
C13441	586182	PUBCHEM_SID
C13444	586185	PUBCHEM_SID
C13450	586191	PUBCHEM_SID
C13451	853865	PUBCHEM_SID
C13452	586192	PUBCHEM_SID
C13453	586193	PUBCHEM_SID
C13454	586194	PUBCHEM_SID
C13455	586195	PUBCHEM_SID
C13456	586196	PUBCHEM_SID
C13478	586216	PUBCHEM_SID
C13480	586218	PUBCHEM_SID
C13482	586220	PUBCHEM_SID
C13487	853871	PUBCHEM_SID
C13493	853875	PUBCHEM_SID
C13494	586222	PUBCHEM_SID
C13500	853878	PUBCHEM_SID
C13503	853881	PUBCHEM_SID
C13505	586227	PUBCHEM_SID
C13508	586228	PUBCHEM_SID
C13511	853885	PUBCHEM_SID
C13515	586231	PUBCHEM_SID
C13522	853891	PUBCHEM_SID
C13523	853892	PUBCHEM_SID
C13524	853893	PUBCHEM_SID
C13526	853895	PUBCHEM_SID
C13534	853901	PUBCHEM_SID
C13540	853907	PUBCHEM_SID
C13542	853909	PUBCHEM_SID
C13546	853911	PUBCHEM_SID
C13547	853912	PUBCHEM_SID
C13548	853913	PUBCHEM_SID
C13550	7846926	PUBCHEM_SID
C13553	853917	PUBCHEM_SID
C13554	586237	PUBCHEM_SID
C13556	853919	PUBCHEM_SID
C13557	853920	PUBCHEM_SID
C13558	853921	PUBCHEM_SID
C13563	853926	PUBCHEM_SID
C13569	853932	PUBCHEM_SID
C13587	853949	PUBCHEM_SID
C13588	853950	PUBCHEM_SID
C13591	853953	PUBCHEM_SID
C13610	853972	PUBCHEM_SID
C13612	853974	PUBCHEM_SID
C13613	853975	PUBCHEM_SID
C13619	853981	PUBCHEM_SID
C13620	586238	PUBCHEM_SID
C13621	586239	PUBCHEM_SID
C13622	586240	PUBCHEM_SID
C13623	586241	PUBCHEM_SID
C13624	586242	PUBCHEM_SID
C13625	586243	PUBCHEM_SID
C13626	586244	PUBCHEM_SID
C13628	586245	PUBCHEM_SID
C13629	586246	PUBCHEM_SID
C13630	7846927	PUBCHEM_SID
C13631	586247	PUBCHEM_SID
C13632	586248	PUBCHEM_SID
C13633	586249	PUBCHEM_SID
C13634	586250	PUBCHEM_SID
C13635	586251	PUBCHEM_SID
C13636	586252	PUBCHEM_SID
C13637	586253	PUBCHEM_SID
C13638	586254	PUBCHEM_SID
C13639	853983	PUBCHEM_SID
C13645	586255	PUBCHEM_SID
C13646	586256	PUBCHEM_SID
C13650	7846928	PUBCHEM_SID
C13651	853992	PUBCHEM_SID
C13652	853993	PUBCHEM_SID
C13660	854001	PUBCHEM_SID
C13662	854003	PUBCHEM_SID
C13664	586257	PUBCHEM_SID
C13665	586258	PUBCHEM_SID
C13666	586259	PUBCHEM_SID
C13667	586260	PUBCHEM_SID
C13668	586261	PUBCHEM_SID
C13670	586262	PUBCHEM_SID
C13671	586263	PUBCHEM_SID
C13672	586264	PUBCHEM_SID
C13673	586265	PUBCHEM_SID
C13674	586266	PUBCHEM_SID
C13675	586267	PUBCHEM_SID
C13676	586268	PUBCHEM_SID
C13677	586269	PUBCHEM_SID
C13678	586270	PUBCHEM_SID
C13679	586271	PUBCHEM_SID
C13680	586272	PUBCHEM_SID
C13681	854006	PUBCHEM_SID
C13682	586273	PUBCHEM_SID
C13683	586274	PUBCHEM_SID
C13684	586275	PUBCHEM_SID
C13687	586276	PUBCHEM_SID
C13688	586277	PUBCHEM_SID
C13689	586278	PUBCHEM_SID
C13690	586279	PUBCHEM_SID
C13691	586280	PUBCHEM_SID
C13692	586281	PUBCHEM_SID
C13693	586282	PUBCHEM_SID
C13694	586283	PUBCHEM_SID
C13695	586284	PUBCHEM_SID
C13696	586285	PUBCHEM_SID
C13697	586286	PUBCHEM_SID
C13698	586287	PUBCHEM_SID
C13699	586288	PUBCHEM_SID
C13700	586289	PUBCHEM_SID
C13701	586290	PUBCHEM_SID
C13702	586291	PUBCHEM_SID
C13703	586292	PUBCHEM_SID
C13704	586293	PUBCHEM_SID
C13705	586294	PUBCHEM_SID
C13706	586295	PUBCHEM_SID
C13707	586296	PUBCHEM_SID
C13708	586297	PUBCHEM_SID
C13709	586298	PUBCHEM_SID
C13710	586299	PUBCHEM_SID
C13711	586300	PUBCHEM_SID
C13712	586301	PUBCHEM_SID
C13713	586302	PUBCHEM_SID
C13714	586303	PUBCHEM_SID
C13715	586304	PUBCHEM_SID
C13716	586305	PUBCHEM_SID
C13717	586306	PUBCHEM_SID
C13718	586307	PUBCHEM_SID
C13719	586308	PUBCHEM_SID
C13720	586309	PUBCHEM_SID
C13721	586310	PUBCHEM_SID
C13722	586311	PUBCHEM_SID
C13723	586312	PUBCHEM_SID
C13724	586313	PUBCHEM_SID
C13725	586314	PUBCHEM_SID
C13726	586315	PUBCHEM_SID
C13727	586316	PUBCHEM_SID
C13728	586317	PUBCHEM_SID
C13729	586318	PUBCHEM_SID
C13730	586319	PUBCHEM_SID
C13731	586320	PUBCHEM_SID
C13732	586321	PUBCHEM_SID
C13733	586322	PUBCHEM_SID
C13734	586323	PUBCHEM_SID
C13735	586324	PUBCHEM_SID
C13736	586325	PUBCHEM_SID
C13737	586326	PUBCHEM_SID
C13738	586327	PUBCHEM_SID
C13739	586328	PUBCHEM_SID
C13740	586329	PUBCHEM_SID
C13741	586330	PUBCHEM_SID
C13742	586331	PUBCHEM_SID
C13743	586332	PUBCHEM_SID
C13744	586333	PUBCHEM_SID
C13745	586334	PUBCHEM_SID
C13746	586335	PUBCHEM_SID
C13747	586336	PUBCHEM_SID
C13748	586337	PUBCHEM_SID
C13749	586338	PUBCHEM_SID
C13750	586339	PUBCHEM_SID
C13751	586340	PUBCHEM_SID
C13752	586341	PUBCHEM_SID
C13753	586342	PUBCHEM_SID
C13756	854010	PUBCHEM_SID
C13757	586343	PUBCHEM_SID
C13758	586344	PUBCHEM_SID
C13759	586345	PUBCHEM_SID
C13760	586346	PUBCHEM_SID
C13761	586347	PUBCHEM_SID
C13762	586348	PUBCHEM_SID
C13763	854011	PUBCHEM_SID
C13764	854012	PUBCHEM_SID
C13765	854013	PUBCHEM_SID
C13766	854014	PUBCHEM_SID
C13767	854015	PUBCHEM_SID
C13768	7846929	PUBCHEM_SID
C13769	7846930	PUBCHEM_SID
C13771	854017	PUBCHEM_SID
C13772	854018	PUBCHEM_SID
C13773	854019	PUBCHEM_SID
C13774	854020	PUBCHEM_SID
C13776	854021	PUBCHEM_SID
C13777	854022	PUBCHEM_SID
C13778	854023	PUBCHEM_SID
C13779	854024	PUBCHEM_SID
C13780	854025	PUBCHEM_SID
C13781	854026	PUBCHEM_SID
C13782	854027	PUBCHEM_SID
C13783	854028	PUBCHEM_SID
C13784	854029	PUBCHEM_SID
C13785	854030	PUBCHEM_SID
C13786	854031	PUBCHEM_SID
C13787	854032	PUBCHEM_SID
C13788	854033	PUBCHEM_SID
C13789	854034	PUBCHEM_SID
C13790	854035	PUBCHEM_SID
C13791	854036	PUBCHEM_SID
C13792	854037	PUBCHEM_SID
C13793	854038	PUBCHEM_SID
C13794	854039	PUBCHEM_SID
C13795	854040	PUBCHEM_SID
C13796	854041	PUBCHEM_SID
C13797	854042	PUBCHEM_SID
C13798	854043	PUBCHEM_SID
C13799	854044	PUBCHEM_SID
C13800	854045	PUBCHEM_SID
C13802	854047	PUBCHEM_SID
C13803	854048	PUBCHEM_SID
C13804	854049	PUBCHEM_SID
C13805	854050	PUBCHEM_SID
C13806	854051	PUBCHEM_SID
C13807	854052	PUBCHEM_SID
C13808	854053	PUBCHEM_SID
C13809	854054	PUBCHEM_SID
C13810	854055	PUBCHEM_SID
C13811	854056	PUBCHEM_SID
C13812	854057	PUBCHEM_SID
C13813	854058	PUBCHEM_SID
C13814	854059	PUBCHEM_SID
C13815	854060	PUBCHEM_SID
C13816	854061	PUBCHEM_SID
C13817	854062	PUBCHEM_SID
C13818	854063	PUBCHEM_SID
C13819	854064	PUBCHEM_SID
C13820	854065	PUBCHEM_SID
C13821	854066	PUBCHEM_SID
C13822	854067	PUBCHEM_SID
C13823	854068	PUBCHEM_SID
C13824	854069	PUBCHEM_SID
C13825	854070	PUBCHEM_SID
C13826	854071	PUBCHEM_SID
C13827	854072	PUBCHEM_SID
C13828	854073	PUBCHEM_SID
C13829	854074	PUBCHEM_SID
C13830	854075	PUBCHEM_SID
C13831	854076	PUBCHEM_SID
C13832	854077	PUBCHEM_SID
C13833	854078	PUBCHEM_SID
C13834	854079	PUBCHEM_SID
C13835	854080	PUBCHEM_SID
C13836	854081	PUBCHEM_SID
C13837	854082	PUBCHEM_SID
C13838	854083	PUBCHEM_SID
C13840	854085	PUBCHEM_SID
C13841	854086	PUBCHEM_SID
C13842	854087	PUBCHEM_SID
C13843	854088	PUBCHEM_SID
C13844	854089	PUBCHEM_SID
C13845	854090	PUBCHEM_SID
C13846	854091	PUBCHEM_SID
C13847	854092	PUBCHEM_SID
C13848	854093	PUBCHEM_SID
C13849	854094	PUBCHEM_SID
C13851	854096	PUBCHEM_SID
C13852	854097	PUBCHEM_SID
C13853	854098	PUBCHEM_SID
C13854	854099	PUBCHEM_SID
C13856	854101	PUBCHEM_SID
C13857	854102	PUBCHEM_SID
C13858	854103	PUBCHEM_SID
C13859	854104	PUBCHEM_SID
C13860	854105	PUBCHEM_SID
C13861	854106	PUBCHEM_SID
C13862	854107	PUBCHEM_SID
C13863	854108	PUBCHEM_SID
C13864	854109	PUBCHEM_SID
C13867	854112	PUBCHEM_SID
C13869	854114	PUBCHEM_SID
C13870	854115	PUBCHEM_SID
C13871	854116	PUBCHEM_SID
C13872	854117	PUBCHEM_SID
C13874	854119	PUBCHEM_SID
C13875	854120	PUBCHEM_SID
C13876	854121	PUBCHEM_SID
C13877	854122	PUBCHEM_SID
C13878	854123	PUBCHEM_SID
C13880	854125	PUBCHEM_SID
C13881	854126	PUBCHEM_SID
C13883	854128	PUBCHEM_SID
C13884	854129	PUBCHEM_SID
C13885	854130	PUBCHEM_SID
C13888	854133	PUBCHEM_SID
C13889	854134	PUBCHEM_SID
C13890	854135	PUBCHEM_SID
C13891	854136	PUBCHEM_SID
C13892	854137	PUBCHEM_SID
C13894	854139	PUBCHEM_SID
C13895	854140	PUBCHEM_SID
C13896	854141	PUBCHEM_SID
C13897	854142	PUBCHEM_SID
C13898	854143	PUBCHEM_SID
C13900	854145	PUBCHEM_SID
C13901	854146	PUBCHEM_SID
C13902	854147	PUBCHEM_SID
C13903	854148	PUBCHEM_SID
C13906	854151	PUBCHEM_SID
C13907	854152	PUBCHEM_SID
C13908	854153	PUBCHEM_SID
C13909	854154	PUBCHEM_SID
C13910	854155	PUBCHEM_SID
C13914	854158	PUBCHEM_SID
C13915	854159	PUBCHEM_SID
C13916	854160	PUBCHEM_SID
C13918	854162	PUBCHEM_SID
C13920	854164	PUBCHEM_SID
C13921	854165	PUBCHEM_SID
C13922	854166	PUBCHEM_SID
C13923	854167	PUBCHEM_SID
C13924	854168	PUBCHEM_SID
C13925	854169	PUBCHEM_SID
C13926	854170	PUBCHEM_SID
C13927	854171	PUBCHEM_SID
C13929	854173	PUBCHEM_SID
C13931	854175	PUBCHEM_SID
C13932	854176	PUBCHEM_SID
C13937	854181	PUBCHEM_SID
C13938	854182	PUBCHEM_SID
C13940	854184	PUBCHEM_SID
C13945	854188	PUBCHEM_SID
C13946	854189	PUBCHEM_SID
C13947	854190	PUBCHEM_SID
C13948	854191	PUBCHEM_SID
C13949	854192	PUBCHEM_SID
C13952	854195	PUBCHEM_SID
C13958	854200	PUBCHEM_SID
C13962	854204	PUBCHEM_SID
C13963	7846932	PUBCHEM_SID
C13964	854205	PUBCHEM_SID
C13967	854208	PUBCHEM_SID
C13968	854209	PUBCHEM_SID
C13973	854214	PUBCHEM_SID
C13974	854215	PUBCHEM_SID
C13976	854217	PUBCHEM_SID
C13978	854219	PUBCHEM_SID
C13980	854221	PUBCHEM_SID
C13993	854234	PUBCHEM_SID
C14001	854242	PUBCHEM_SID
C14002	854243	PUBCHEM_SID
C14007	854248	PUBCHEM_SID
C14010	854251	PUBCHEM_SID
C14015	854256	PUBCHEM_SID
C14021	854262	PUBCHEM_SID
C14029	854270	PUBCHEM_SID
C14034	854275	PUBCHEM_SID
C14039	7846933	PUBCHEM_SID
C14040	7846934	PUBCHEM_SID
C14042	854281	PUBCHEM_SID
C14043	7846935	PUBCHEM_SID
C14044	854282	PUBCHEM_SID
C14045	854283	PUBCHEM_SID
C14049	854287	PUBCHEM_SID
C14053	854291	PUBCHEM_SID
C14054	854292	PUBCHEM_SID
C14055	854293	PUBCHEM_SID
C14056	854294	PUBCHEM_SID
C14057	854295	PUBCHEM_SID
C14058	854296	PUBCHEM_SID
C14059	854297	PUBCHEM_SID
C14060	854298	PUBCHEM_SID
C14061	854299	PUBCHEM_SID
C14062	854300	PUBCHEM_SID
C14063	854301	PUBCHEM_SID
C14064	854302	PUBCHEM_SID
C14077	854314	PUBCHEM_SID
C14078	854315	PUBCHEM_SID
C14079	854316	PUBCHEM_SID
C14081	7846936	PUBCHEM_SID
C14082	854318	PUBCHEM_SID
C14083	854319	PUBCHEM_SID
C14084	854320	PUBCHEM_SID
C14085	854321	PUBCHEM_SID
C14086	854322	PUBCHEM_SID
C14087	854323	PUBCHEM_SID
C14088	854324	PUBCHEM_SID
C14089	854325	PUBCHEM_SID
C14090	854326	PUBCHEM_SID
C14091	854327	PUBCHEM_SID
C14092	854328	PUBCHEM_SID
